sale_id,sale_reference,product_id,customer_id,employee_id,quantity,sale_date,state,town,method_of_payment
1000,dae79013,108,431,7,4,5/7/2025 13:48,Tennessee,West Andrewhaven,Cash
1001,95eed7e7,121,22,3,3,3/23/2021 14:57,Oregon,Jessicahaven,Cash
1002,e018a1dd,105,19,10,1,6/14/2020 7:17,West Virginia,Fuentesmouth,Mobile Payment
1003,b223c6a2,25,169,1,1,12/4/2022 2:27,Wisconsin,Lake Christopher,Debit Card
1004,b0289844,136,356,7,2,3/22/2021 19:08,New Jersey,Matthewborough,Cash
1005,d41bf494,49,301,11,5,8/24/2020 5:42,Michigan,South Douglas,Debit Card
1006,6dbc4689,61,87,1,3,9/18/2023 18:14,Maryland,Carlosview,Cash
1007,77d2cd8f,23,422,5,1,6/1/2022 13:40,Illinois,Smithbury,Cash
1008,6893d86e,43,428,6,1,5/7/2023 9:32,Pennsylvania,Port Emily,Credit Card
1009,dfb92bde,127,118,3,2,11/16/2023 21:54,Delaware,Pamelaside,Cash
1010,b93e71df,139,151,1,5,9/12/2021 0:04,New Mexico,East Heidifort,Mobile Payment
1011,a60ce1f7,36,485,5,2,6/4/2024 17:07,California,Port Veronicaland,Credit Card
1012,12944969,67,346,4,5,1/21/2023 20:00,Ohio,West Troy,Debit Card
1013,96cd87a9,110,137,3,2,6/27/2020 13:19,Kansas,Quinnstad,Mobile Payment
1014,669f6e72,117,258,4,4,4/20/2024 13:09,Mississippi,West Vickiland,Mobile Payment
1015,e5ec7d40,68,383,10,4,7/26/2023 21:37,New Jersey,Johnberg,Debit Card
1016,4c4ca3c8,49,93,12,3,12/23/2025 11:20,Kentucky,Lake Kristinastad,Cash
1017,e82fdb59,5,13,5,4,12/15/2025 21:15,New York,Eugeneborough,Mobile Payment
1018,7ac61804,26,58,3,2,8/15/2022 5:17,Delaware,Hollandstad,Credit Card
1019,05bd20f6,37,245,10,1,7/14/2022 0:52,Oregon,Weberchester,Debit Card
1020,94eebc94,6,33,1,4,8/4/2021 17:50,Oklahoma,Michellebury,Credit Card
1021,0343ee36,135,438,3,1,3/14/2025 14:54,West Virginia,Port Ashley,Credit Card
1022,52941286,27,499,6,2,1/30/2020 14:54,Montana,Port Joshua,Cash
1023,acc8c5c4,51,465,1,1,10/29/2022 2:30,Nevada,South Tommyhaven,Mobile Payment
1024,acde8f6e,118,468,15,3,5/4/2021 8:57,Tennessee,East Ryan,Mobile Payment
1025,47b6e795,94,307,15,5,12/27/2021 0:07,Connecticut,West Samuel,Credit Card
1026,bb28332a,114,41,5,4,7/17/2022 19:59,Massachusetts,Wrightfort,Mobile Payment
1027,cff24336,150,434,15,2,10/31/2020 7:39,Wisconsin,East Jasonshire,Mobile Payment
1028,a31e56c2,63,362,12,5,11/21/2021 13:13,Connecticut,Thomasland,Mobile Payment
1029,a01a7270,51,311,3,4,2/14/2023 1:33,Iowa,Port Valerieberg,Mobile Payment
1030,1532c738,104,399,2,2,5/3/2020 5:55,West Virginia,Lake Michaelmouth,Debit Card
1031,99513e3e,49,256,6,2,9/10/2025 7:07,Pennsylvania,Elizabethfurt,Mobile Payment
1032,fd168bce,73,313,15,2,1/29/2025 19:55,Hawaii,Keithville,Mobile Payment
1033,8ae970e2,91,469,7,5,3/5/2024 10:11,Texas,Williamsonmouth,Cash
1034,55bbd33c,101,208,13,2,9/2/2022 22:37,Montana,South Susanburgh,Mobile Payment
1035,f00dd81b,18,383,3,1,4/30/2023 19:58,Louisiana,Lake David,Debit Card
1036,4f17078d,21,211,14,3,4/24/2021 20:01,Ohio,Lake Williamborough,Cash
1037,58044b2f,25,355,8,3,3/26/2021 21:20,Vermont,Stevenfurt,Debit Card
1038,7c8f9008,66,486,12,3,7/14/2022 19:20,Minnesota,Lake Jeffreyville,Credit Card
1039,be68b116,38,473,11,5,7/10/2023 1:10,Indiana,Port Nicholasstad,Credit Card
1040,34eaf2b1,120,57,8,1,5/18/2025 2:22,Connecticut,Port Alan,Credit Card
1041,bcd6b3f3,133,231,12,2,8/16/2024 18:16,Vermont,Port William,Mobile Payment
1042,b38de154,24,268,10,4,2/20/2020 18:38,Montana,Hermanchester,Cash
1043,ab3bdf00,125,68,11,5,8/24/2022 5:48,Massachusetts,Lestad,Credit Card
1044,ac6ee265,45,327,11,4,4/25/2024 4:36,Alaska,New Rogerberg,Cash
1045,2ded7293,62,333,2,4,1/1/2021 17:02,Michigan,Michaelshire,Cash
1046,4bb477ee,131,158,6,1,11/7/2022 21:02,Colorado,Bradstad,Debit Card
1047,8b84ff9b,57,293,4,2,5/12/2021 12:40,North Dakota,Port Gary,Credit Card
1048,ac864489,132,281,7,4,12/12/2022 19:56,Maine,West Robertfort,Credit Card
1049,4285c033,20,494,1,1,8/15/2025 14:27,Pennsylvania,Lake David,Debit Card
1050,30515171,27,113,7,3,5/6/2024 16:58,Louisiana,Sarahfort,Debit Card
1051,41cbc4e9,62,242,15,3,3/6/2025 9:13,Oregon,East Matthew,Credit Card
1052,8eb804da,102,453,2,5,2/23/2020 20:09,North Dakota,East Samuelmouth,Debit Card
1053,0c06e77f,150,417,11,5,4/25/2021 2:26,Ohio,West Eric,Mobile Payment
1054,b4f1cebe,53,57,14,4,10/19/2020 20:36,Wisconsin,North Matthewbury,Cash
1055,b84fd98c,69,355,2,2,6/25/2024 7:34,Utah,South Kelly,Credit Card
1056,bdfc8386,143,453,15,1,3/28/2021 17:04,Arkansas,Seanfort,Debit Card
1057,63e62dbb,127,323,10,3,8/10/2024 4:22,Minnesota,New David,Cash
1058,15240b8b,82,233,12,1,8/14/2024 12:24,Wisconsin,Nicolefort,Debit Card
1059,b99edd9b,24,473,5,1,9/20/2021 5:33,Maryland,East Christinafurt,Debit Card
1060,5d218e17,146,319,5,5,2/5/2022 18:24,Connecticut,North Kenneth,Mobile Payment
1061,bbda0db5,43,351,13,4,7/3/2023 22:28,West Virginia,Reedberg,Credit Card
1062,6a3b8880,107,88,10,2,6/12/2022 23:16,Louisiana,South Rebeccaview,Debit Card
1063,8470a27f,123,131,14,5,5/24/2024 8:32,Tennessee,Port Kenneth,Cash
1064,2eba68a8,25,147,4,3,8/13/2021 22:43,Indiana,Campbellshire,Credit Card
1065,850ae225,16,347,14,4,6/11/2020 12:39,Utah,New Stevenburgh,Credit Card
1066,8046fa96,144,309,4,3,6/4/2023 3:43,Massachusetts,Kimberlyview,Credit Card
1067,a808655d,38,105,3,4,11/5/2023 4:05,Nebraska,Westmouth,Debit Card
1068,30ff82d7,47,397,6,5,7/3/2023 8:18,California,Watkinsfurt,Credit Card
1069,349bb74a,130,380,2,5,11/23/2021 21:18,Illinois,Port Erichaven,Credit Card
1070,efd89af9,7,407,11,4,1/4/2024 15:14,Virginia,West Olivia,Debit Card
1071,236e3e40,12,278,11,4,12/4/2021 15:06,Nebraska,Barkerborough,Cash
1072,3b37bbda,80,396,7,4,9/20/2021 3:01,Tennessee,Jeremyborough,Debit Card
1073,5f8b8d40,86,412,3,3,1/23/2022 0:46,Alabama,Jonesside,Cash
1074,740f488e,41,154,3,2,5/25/2021 14:11,California,Port Marissa,Mobile Payment
1075,5455ec22,69,313,5,5,11/25/2020 14:42,Maine,Harrisview,Cash
1076,212739db,60,213,5,5,8/31/2021 16:53,Kentucky,East Joshua,Debit Card
1077,de4a736b,100,120,15,3,3/21/2023 9:13,Tennessee,Lake Janiceberg,Debit Card
1078,67945ab3,135,423,12,1,6/21/2020 14:58,North Dakota,West Matthewborough,Cash
1079,159b825b,83,150,5,2,11/18/2020 17:57,West Virginia,West Kaitlinport,Cash
1080,739fb7ea,3,428,8,5,5/22/2021 6:59,Oklahoma,Patriciafort,Debit Card
1081,2082912c,44,44,7,3,5/3/2021 20:38,Alaska,Pamelaburgh,Cash
1082,bd0f1edd,132,202,14,2,6/15/2022 8:22,Alabama,Espinozaland,Mobile Payment
1083,9f5ab7cc,82,50,3,4,12/5/2022 6:22,Nebraska,Jeremiahmouth,Debit Card
1084,5f60946c,10,177,11,4,4/4/2020 17:19,North Carolina,Turnerburgh,Mobile Payment
1085,2a560a90,16,70,3,4,4/4/2022 9:56,Iowa,Floresburgh,Debit Card
1086,3b4db7c3,66,388,11,2,2/14/2021 9:37,Louisiana,Port Monica,Mobile Payment
1087,f1d06300,54,261,13,1,4/4/2021 17:08,South Carolina,Dudleyhaven,Mobile Payment
1088,89c0cb51,125,260,9,5,6/17/2021 5:30,North Carolina,New Mirandahaven,Debit Card
1089,73aeb1f4,71,261,14,3,1/22/2020 22:22,New Hampshire,Travismouth,Debit Card
1090,184a35bf,83,322,8,3,1/3/2021 22:48,Montana,West Theresaview,Debit Card
1091,52a34d8b,14,45,14,3,10/19/2021 22:08,Oklahoma,Johnsonmouth,Debit Card
1092,69d6d3c2,126,500,8,5,4/25/2025 5:55,Connecticut,Christophershire,Debit Card
1093,f4b9243c,136,8,7,3,4/2/2023 19:47,Oklahoma,South Joshuafort,Mobile Payment
1094,4c2de157,68,191,5,3,1/8/2025 20:49,Texas,West Spencer,Mobile Payment
1095,ea4fb14e,117,439,7,1,12/1/2023 9:31,Florida,Thomasborough,Mobile Payment
1096,f2af497b,127,43,1,1,10/22/2020 2:56,Kansas,Port Virginiaton,Credit Card
1097,70d1597d,88,489,13,5,11/22/2024 19:53,North Dakota,Jonesshire,Mobile Payment
1098,cb62852a,109,261,9,3,9/10/2021 19:47,Alaska,Lambmouth,Mobile Payment
1099,273398d9,76,348,11,3,9/2/2022 4:09,Michigan,North William,Cash
1100,b2e641a7,14,468,2,4,4/2/2023 0:28,Delaware,East Angelabury,Mobile Payment
1101,e18629e9,46,106,10,3,12/29/2020 5:24,Oklahoma,Bradleyberg,Debit Card
1102,32153352,108,329,3,2,10/31/2024 20:42,Louisiana,Cannonport,Debit Card
1103,66d21806,54,302,1,1,2/16/2020 1:32,Wyoming,Port Meghanborough,Cash
1104,0a7c9dff,113,266,11,1,8/24/2024 21:13,Michigan,Lake Drew,Cash
1105,e216bb93,117,26,4,3,10/21/2021 22:00,Ohio,Andersonton,Cash
1106,221d5e8a,85,486,10,5,8/5/2024 1:12,Colorado,West Williamville,Cash
1107,e6c24422,57,33,2,1,9/6/2025 9:56,Minnesota,Julieburgh,Credit Card
1108,c1e0e430,51,289,11,2,7/27/2025 4:16,Alabama,Mooreview,Cash
1109,110f5e09,76,426,8,1,1/9/2020 19:57,Kansas,West Karenton,Credit Card
1110,c11c3209,6,171,8,3,10/22/2022 8:47,New Hampshire,North John,Cash
1111,7f480032,80,263,7,1,7/7/2022 18:25,Montana,Masontown,Cash
1112,b65d7c0e,58,12,3,4,3/22/2020 9:22,Idaho,West Douglasshire,Debit Card
1113,7d04e294,74,38,6,2,11/20/2021 4:15,West Virginia,Lake Toddland,Credit Card
1114,728c21d2,119,16,3,1,4/14/2020 7:02,Delaware,Murphyberg,Mobile Payment
1115,413c585c,67,447,10,5,11/6/2020 13:37,Wisconsin,West Shaun,Credit Card
1116,c2d96f15,17,489,8,5,9/4/2025 9:27,Alaska,Rebeccaton,Debit Card
1117,8b9ec6af,75,356,14,5,5/24/2020 21:30,Minnesota,Carsonchester,Cash
1118,edf9b2cd,35,350,12,2,4/16/2023 5:20,Texas,Evansland,Cash
1119,53fcd345,39,352,8,4,8/2/2021 13:02,Pennsylvania,Tylerchester,Credit Card
1120,b1e65fb8,35,285,7,1,12/1/2024 7:25,Connecticut,Port Melissa,Cash
1121,a36a200c,110,291,13,1,7/15/2024 5:02,West Virginia,Johnsonbury,Mobile Payment
1122,8f698c2b,13,174,1,1,11/18/2023 10:15,Pennsylvania,North Kathleen,Credit Card
1123,04fd146f,114,174,8,2,6/23/2024 7:27,Oregon,West Charlesside,Mobile Payment
1124,6e7526c6,39,36,14,4,6/28/2021 4:48,South Carolina,New Melissa,Credit Card
1125,7dc3b784,21,215,13,5,12/4/2020 12:29,South Dakota,New William,Credit Card
1126,119e9a7d,126,484,5,4,9/11/2022 2:07,Arizona,Julieton,Cash
1127,520eaf88,89,31,12,4,8/1/2020 22:30,Maryland,Karenborough,Cash
1128,b6195852,135,441,6,3,3/25/2022 17:01,Nebraska,Port Bryan,Cash
1129,cca72fa0,59,44,6,1,2/26/2025 22:31,Oklahoma,Averyland,Mobile Payment
1130,c8b737b8,5,409,5,3,8/30/2022 2:41,Kansas,West Jacob,Debit Card
1131,d08aef6c,108,303,7,3,3/21/2022 10:22,Ohio,Port Joseph,Mobile Payment
1132,372d3a88,133,158,4,2,3/25/2021 14:24,Illinois,Williammouth,Credit Card
1133,3fc2e4f5,95,3,6,5,11/12/2025 2:19,Iowa,Sanchezchester,Debit Card
1134,eb63f9ef,4,169,13,2,7/20/2021 3:07,Montana,Glennborough,Cash
1135,25132a66,149,171,10,4,5/8/2022 12:26,New York,Lake Brenda,Mobile Payment
1136,b44e1d5b,106,386,14,1,7/11/2025 14:45,Kansas,West Taylorton,Cash
1137,f04be69e,8,100,8,3,3/14/2023 11:58,Oklahoma,Coleton,Mobile Payment
1138,01371cbe,26,473,11,1,8/28/2025 15:07,New Jersey,Lake April,Debit Card
1139,9259377e,121,8,13,5,12/7/2020 1:29,Delaware,New Bryanburgh,Debit Card
1140,6bdd0422,110,346,4,3,10/23/2024 2:35,New Mexico,Gutierreztown,Cash
1141,408d12dd,57,40,2,3,7/25/2024 21:41,South Dakota,West Rebeccastad,Debit Card
1142,1bc84100,114,291,8,2,12/22/2022 17:08,Iowa,Brianport,Mobile Payment
1143,2c53c2fc,85,469,9,5,8/31/2021 12:24,New York,Garyborough,Debit Card
1144,c3cf543d,52,304,14,1,12/7/2023 14:00,Vermont,Sanchezborough,Debit Card
1145,9a6eb577,54,90,9,3,10/1/2024 19:54,Massachusetts,Lake Sarahborough,Mobile Payment
1146,4f9ee4d8,97,322,5,3,9/2/2020 3:31,Massachusetts,Lake Heather,Debit Card
1147,778b15ab,108,487,2,2,3/2/2020 8:24,Pennsylvania,New William,Cash
1148,2b0dc02f,118,251,11,1,11/1/2025 0:10,Nebraska,Hansonhaven,Debit Card
1149,d781ebe1,146,223,8,3,10/13/2024 19:00,Tennessee,South Ashleymouth,Mobile Payment
1150,372ff4a4,124,315,15,5,9/3/2022 0:01,Michigan,East Abigailbury,Credit Card
1151,77cb8554,77,59,12,5,12/2/2025 7:53,Oklahoma,North Patricia,Cash
1152,aed3aabb,13,388,1,5,3/7/2021 1:52,Indiana,Port Courtney,Mobile Payment
1153,e2de1aaa,81,30,14,2,8/3/2024 8:41,Alaska,Lake Amandatown,Debit Card
1154,21683a8a,88,214,14,1,5/26/2024 18:18,Montana,Robertbury,Debit Card
1155,ece6f1dc,72,445,15,1,8/14/2025 12:58,Nebraska,Jenkinsland,Mobile Payment
1156,7ba629d6,98,362,5,3,5/10/2020 1:23,Oregon,Port Michelleside,Credit Card
1157,28c8166c,137,487,15,2,7/26/2023 15:39,Oregon,Ayalaport,Debit Card
1158,7ceb05d4,15,24,11,3,8/15/2023 3:36,Michigan,South Shawn,Credit Card
1159,d73a2886,98,75,8,1,2/4/2025 4:55,Maryland,Lake Daniel,Debit Card
1160,94f5fdff,58,306,7,2,7/2/2025 14:43,Tennessee,Williamfort,Debit Card
1161,5b076da3,108,131,3,1,7/22/2020 5:24,Idaho,East Monicaborough,Debit Card
1162,21d3109d,53,335,7,4,10/10/2023 7:06,Hawaii,Josehaven,Cash
1163,5df164b8,94,428,13,1,8/6/2020 21:14,Maine,New Amber,Cash
1164,d87d6629,149,428,4,1,11/3/2025 4:48,Oklahoma,East Patrickport,Cash
1165,72aafc49,1,204,5,3,9/25/2024 8:55,Oregon,South Manuel,Mobile Payment
1166,2d183398,52,314,9,1,8/15/2024 5:40,North Carolina,Levyland,Debit Card
1167,fff0b600,130,226,13,4,5/11/2025 2:53,West Virginia,Lake Frederickton,Debit Card
1168,827b7798,54,348,7,5,7/9/2024 3:40,Washington,West Daniellemouth,Debit Card
1169,ed7f15e2,99,212,11,3,6/6/2023 2:32,Texas,Keithberg,Credit Card
1170,c03b5887,87,353,2,4,7/3/2020 11:52,Oklahoma,South Jennifer,Cash
1171,932ba863,148,321,3,1,10/5/2023 11:36,Virginia,Maxwellland,Credit Card
1172,32867b3f,49,215,4,2,1/31/2020 23:21,Wyoming,South Todd,Cash
1173,ddc1e46a,2,85,15,2,1/25/2023 19:29,Pennsylvania,Fosterside,Cash
1174,04f619c3,32,301,14,1,9/26/2023 9:19,New Hampshire,Millerville,Debit Card
1175,6ed8dadf,102,282,2,5,8/3/2020 12:12,Vermont,New Susanchester,Cash
1176,fc5c0032,86,420,1,3,6/18/2023 7:43,Georgia,Robinsonbury,Mobile Payment
1177,7ab47a5a,92,262,3,1,11/5/2024 13:54,Wisconsin,New Robert,Cash
1178,159bd175,43,454,1,3,2/12/2022 8:04,Connecticut,Sharibury,Debit Card
1179,cc6726fb,97,169,10,4,3/13/2022 3:26,Massachusetts,South Katherineton,Mobile Payment
1180,64ac89f0,139,207,12,5,10/16/2025 19:14,Iowa,Turnershire,Credit Card
1181,d2118765,138,384,13,4,8/27/2022 12:02,Delaware,North Jeffery,Credit Card
1182,d539ea4f,130,491,6,2,11/25/2022 13:59,Michigan,Port Jenniferhaven,Cash
1183,90c4e51a,59,125,8,3,2/5/2022 14:46,Texas,Bauerside,Mobile Payment
1184,b75db394,43,265,11,5,6/30/2024 10:08,Texas,Port Charlene,Credit Card
1185,acbf682e,111,233,15,1,6/22/2025 12:10,Virginia,West Jesse,Debit Card
1186,153a5e69,148,32,4,1,9/29/2023 15:49,Hawaii,Lake Jaredview,Mobile Payment
1187,45e54eba,92,422,2,3,2/20/2021 12:02,New York,New Rebecca,Debit Card
1188,8d03c858,143,224,2,1,6/12/2021 14:11,Hawaii,South Scott,Debit Card
1189,023a952a,147,450,6,3,6/27/2022 9:51,Kansas,Williamsburgh,Mobile Payment
1190,61d8e164,49,490,15,4,2/4/2024 18:52,Tennessee,East Amanda,Credit Card
1191,4b8d7e29,133,419,13,1,9/25/2023 5:41,Arizona,North Joshuaborough,Cash
1192,8132f5d4,14,228,7,3,1/16/2022 11:31,Washington,Lake James,Credit Card
1193,c5a11299,106,132,14,4,12/28/2025 0:02,New Hampshire,Port Joseph,Mobile Payment
1194,8a57b280,35,356,11,4,2/28/2025 4:19,Idaho,Haleybury,Cash
1195,01ec5c14,87,497,3,3,12/19/2020 14:00,Maine,East Joyce,Mobile Payment
1196,e050d8da,48,448,10,2,11/20/2022 13:33,Maine,Davisside,Cash
1197,3c6c71c9,21,466,14,1,9/10/2025 11:29,Vermont,Hawkinsside,Mobile Payment
1198,8f47a9fb,3,438,8,1,6/1/2020 23:22,Oklahoma,Shannonmouth,Mobile Payment
1199,882ab63e,27,396,10,3,8/8/2021 6:16,Alaska,Benjaminbury,Credit Card
1200,a54fec76,17,317,6,3,3/30/2025 18:40,Nebraska,Port Joanna,Cash
1201,be4df57f,44,498,7,4,1/16/2024 17:08,Nevada,West Melissaberg,Credit Card
1202,281734fd,125,337,15,3,3/13/2022 12:28,Nevada,Bakerport,Credit Card
1203,e1c4a054,43,127,2,3,1/20/2022 6:17,Louisiana,Stevenhaven,Cash
1204,a3c939d6,49,342,13,4,1/16/2020 16:52,Rhode Island,Brianchester,Mobile Payment
1205,0e1209a9,1,488,1,5,4/12/2023 13:44,Michigan,Natalieport,Credit Card
1206,81b5e415,85,85,11,1,12/21/2024 10:29,Louisiana,North Joseberg,Credit Card
1207,f1a9b43d,83,361,1,4,6/22/2024 8:09,New York,South Michealside,Cash
1208,c81e39ef,74,206,11,4,4/3/2025 10:11,Arizona,Richardberg,Debit Card
1209,ae7c7274,27,116,6,1,10/23/2021 11:18,Florida,Vazqueztown,Cash
1210,1af8e511,25,267,11,3,12/3/2024 10:19,Delaware,Weavermouth,Credit Card
1211,5133d31e,103,67,2,3,5/13/2022 23:04,Vermont,Lake William,Debit Card
1212,92f8a663,143,232,11,2,5/11/2023 12:21,South Dakota,Zacharyberg,Credit Card
1213,968a1643,58,7,13,2,4/20/2021 1:28,Iowa,Emilyburgh,Mobile Payment
1214,15ea55e9,14,66,5,2,10/9/2024 1:55,Idaho,West Christina,Cash
1215,fb93a90c,67,486,14,3,8/25/2022 14:55,Wisconsin,South Hannahhaven,Cash
1216,561d04b3,23,251,10,2,2/1/2022 21:22,Texas,Wrightport,Debit Card
1217,e1826e99,73,430,10,3,10/5/2021 21:21,Wyoming,North Victor,Credit Card
1218,8ceaafb9,130,56,13,3,2/20/2024 23:31,West Virginia,Port Kathleen,Debit Card
1219,acb56c12,72,319,6,1,1/28/2021 17:14,Virginia,East Jessica,Debit Card
1220,517748a6,87,136,2,1,11/30/2021 9:17,Montana,West Zacharyfort,Cash
1221,0d8396b5,32,109,2,2,5/31/2021 17:33,Colorado,Arthurstad,Credit Card
1222,b45dfc8a,11,299,4,5,11/25/2022 6:31,Maryland,Lake Brittany,Debit Card
1223,261693f8,74,297,12,4,3/30/2020 10:48,Florida,Lake Scott,Mobile Payment
1224,e0207566,143,306,14,1,9/11/2023 3:21,Arkansas,New Emily,Mobile Payment
1225,f6adff86,18,443,6,4,6/14/2022 8:20,Pennsylvania,Laurashire,Mobile Payment
1226,852b5a7e,101,200,7,3,3/5/2024 22:07,Virginia,South Nathan,Cash
1227,4c169029,46,328,11,2,10/13/2022 11:41,Oregon,South Darrenport,Cash
1228,ccfee929,92,491,11,1,8/3/2025 9:17,Georgia,East Sandra,Credit Card
1229,626c6974,83,211,12,1,7/18/2021 9:22,Nebraska,Riceton,Cash
1230,8fbca228,51,317,7,1,7/18/2022 4:13,North Carolina,Lake Ricardo,Debit Card
1231,501967f7,133,267,11,5,2/5/2024 7:01,Ohio,Stephaniebury,Cash
1232,adac26b1,109,173,3,2,9/29/2022 2:26,Connecticut,Russellhaven,Cash
1233,bed47814,27,70,9,1,2/7/2023 4:40,Oklahoma,West Andreahaven,Mobile Payment
1234,9afbe6f9,113,371,8,5,1/3/2020 7:08,Georgia,North Jessica,Debit Card
1235,66c46459,107,36,5,3,2/9/2021 6:24,Mississippi,West Nathaniel,Cash
1236,6cded825,148,356,7,1,12/13/2020 14:37,Alabama,North Natasha,Cash
1237,3a9187bd,106,207,3,1,5/21/2022 18:37,Arizona,North Randallmouth,Cash
1238,1b9c4aad,18,317,7,1,12/24/2023 19:25,Connecticut,Port Jessicaview,Mobile Payment
1239,5f30c906,88,285,14,2,2/8/2024 14:07,Delaware,Kevinport,Debit Card
1240,eb657c91,121,81,11,3,9/9/2023 19:36,Wisconsin,Reneehaven,Mobile Payment
1241,3916000b,103,46,11,1,11/23/2020 1:27,Florida,Dixonside,Cash
1242,66af4792,98,468,3,2,4/2/2022 20:49,Iowa,South John,Mobile Payment
1243,761d7e12,54,132,11,4,7/8/2021 4:31,North Dakota,Rodriguezhaven,Mobile Payment
1244,398ce444,9,360,13,5,9/5/2023 6:58,Kentucky,Danielborough,Credit Card
1245,1663b163,106,155,4,5,7/17/2025 21:54,Indiana,South Christopherview,Debit Card
1246,b7c59ca6,72,327,14,1,12/28/2022 1:07,South Carolina,East Stephenmouth,Mobile Payment
1247,49b6c5a1,104,152,6,3,5/28/2022 0:15,Arizona,North Donald,Credit Card
1248,ff4d3098,82,256,8,2,8/3/2021 8:38,New York,Davenportstad,Debit Card
1249,5f17c0c3,138,318,3,2,7/9/2020 9:18,Oklahoma,Kyleshire,Debit Card
1250,92f7d01b,34,194,1,5,11/5/2021 17:41,Pennsylvania,Jodiport,Debit Card
1251,0c7126f8,136,382,1,1,12/27/2021 16:32,Alabama,East Elizabeth,Cash
1252,668382ae,104,382,1,5,8/27/2024 2:56,Illinois,South Toddhaven,Credit Card
1253,e7389fe4,64,160,3,3,9/7/2025 23:42,Delaware,Shieldsville,Cash
1254,3f5bade0,149,442,6,3,11/14/2022 15:06,Alaska,Juliefurt,Debit Card
1255,b2c739c9,44,19,5,2,11/10/2021 11:46,Pennsylvania,Lake Richard,Mobile Payment
1256,d2ba25bf,68,311,15,1,11/29/2020 21:09,West Virginia,Janeton,Mobile Payment
1257,c3e5f3ca,7,183,6,1,1/18/2023 16:00,Georgia,Collierchester,Debit Card
1258,7e7444d8,83,27,7,3,8/17/2020 6:44,Hawaii,Perkinschester,Cash
1259,056d149b,79,224,14,1,6/23/2023 17:01,Utah,North Alexander,Credit Card
1260,8705c02d,74,363,14,5,7/22/2022 10:02,Missouri,Velasquezport,Debit Card
1261,35bbea03,25,16,2,1,9/4/2025 2:34,Wisconsin,Hillstad,Cash
1262,3d3080af,8,279,9,4,11/26/2020 5:39,Wisconsin,East Karen,Mobile Payment
1263,aada20b4,103,402,13,4,4/17/2022 23:39,Mississippi,Sullivanport,Credit Card
1264,8efe0a3b,42,55,6,2,3/1/2025 18:03,Pennsylvania,New Josephside,Cash
1265,9fb234d1,140,239,14,4,7/8/2024 10:52,Kentucky,New Michelle,Debit Card
1266,f0201425,128,442,10,5,10/8/2023 22:27,Wisconsin,Stephenside,Cash
1267,7cd93f3f,48,443,9,5,10/3/2024 12:51,Iowa,Thompsonville,Debit Card
1268,2f03e660,79,127,11,2,7/14/2020 20:38,Arizona,Lake Nicole,Debit Card
1269,a8c4ba7b,69,94,9,4,7/1/2022 16:23,New York,Jennifermouth,Debit Card
1270,61468d8c,24,14,10,5,4/26/2025 12:35,Rhode Island,Port Ianhaven,Cash
1271,094bc014,102,88,7,5,7/20/2023 3:43,Virginia,Lake Mitchellbury,Credit Card
1272,8256bf98,29,289,6,3,12/30/2025 11:11,North Dakota,Wellsshire,Mobile Payment
1273,a13b8590,45,114,13,4,7/30/2021 9:33,Alabama,Jenniferfort,Mobile Payment
1274,c3824e7c,136,210,9,2,3/16/2025 8:47,Minnesota,North John,Credit Card
1275,fb945c00,11,224,5,5,11/3/2025 23:48,Hawaii,East Kristyhaven,Cash
1276,ad9e7ffa,86,31,5,2,9/8/2025 14:18,Utah,Kristinburgh,Mobile Payment
1277,b150e306,45,12,11,2,10/14/2021 9:02,New Mexico,Lake Nathanielshire,Mobile Payment
1278,cda3d8bb,54,163,14,4,1/8/2021 12:43,Montana,Rebeccaburgh,Cash
1279,93169840,89,113,10,3,8/24/2020 12:10,Ohio,Bradleybury,Cash
1280,3583935f,61,411,4,5,11/22/2020 23:44,New Jersey,Petersmouth,Credit Card
1281,f2819560,39,41,9,1,5/30/2020 20:30,Kentucky,South Johnbury,Credit Card
1282,82fedc6b,94,371,13,5,1/18/2023 13:22,Illinois,North Davidchester,Cash
1283,62f7361a,86,469,4,2,11/26/2023 3:18,Alaska,East Susan,Mobile Payment
1284,d7591c64,55,65,11,3,8/24/2022 1:50,Delaware,Travisfort,Mobile Payment
1285,f82f6024,36,69,13,2,9/1/2024 11:09,Michigan,Jamesborough,Credit Card
1286,432c2a82,94,462,3,2,11/14/2025 4:01,Pennsylvania,Stanleymouth,Debit Card
1287,81c8fe74,24,478,7,4,7/22/2022 21:41,Louisiana,Jimmychester,Cash
1288,a93fecfd,36,114,3,5,8/22/2022 21:56,California,North Cheyenneberg,Credit Card
1289,a6e80c18,5,215,12,5,10/29/2020 2:37,Alabama,Lake Ashley,Cash
1290,84efee53,61,298,4,4,9/4/2021 15:32,Vermont,New Markburgh,Mobile Payment
1291,830011,115,173,7,2,12/23/2023 22:30,Delaware,Lake Bettyville,Debit Card
1292,49b22aa1,75,441,8,3,8/6/2020 6:10,Indiana,Lake Alexisfurt,Credit Card
1293,138a7db4,34,404,7,2,10/6/2021 1:07,Washington,West Christinatown,Debit Card
1294,66b2c6f9,83,437,13,4,8/29/2025 3:55,Iowa,Brandonburgh,Credit Card
1295,d04740bc,139,449,3,2,12/14/2025 4:41,Virginia,South David,Credit Card
1296,bc7acf63,135,63,12,2,10/30/2021 13:42,Missouri,South Jacquelinebury,Cash
